condition	name	pvalue	X	combinedScore	enrichedSubstrates	zscore
DU145_TNF_PD0325901	DYRK2	0.0579517750759005	117	0	['MYC', 'JUN']	0
DU145_TNF_PD0325901	PDGFRBETA	0.0604829375042445	118	0	['MAX', 'CBL']	0
DU145_TNF_PD0325901	MAP2K2	0.0630516270414447	119	0	['MAPK1', 'MAPK3']	0
DU145_TNF_PD0325901	DYRK1A	0.0630516270414447	120	0	['CCND1', 'SIRT1']	0
DU145_TNF_PD0325901	RPS6KA5	0.0630516270414447	121	0	['RELA', 'HIST1H3A']	0
DU145_TNF_PD0325901	NIK	0.0648932279585709	122	0	['CEBPB']	0
DU145_TNF_PD0325901	HSPB8	0.0648932279585709	123	0	['MAPK3']	0
DU145_TNF_PD0325901	PKR	0.0656569192466765	124	0	['HSP90AA1', 'STAT1']	0
DU145_TNF_PD0325901	RIPK1	0.0656569192466765	125	0	['TUBB', 'PML']	0
DU145_TNF_PD0325901	RIPK2	0.0709736827657898	126	0	['HSP90AA1', 'TUBB']	0
DU145_TNF_PD0325901	NLK	0.0736833735362912	127	0	['MYB', 'SMAD4']	0
DU145_TNF_PD0325901	PKC-B	0.0738177720148906	128	0	['ATF2']	0
DU145_TNF_PD0325901	RSK-1	0.0738177720148906	129	0	['CEBPB']	0
DU145_TNF_PD0325901	IKKBETA	0.0764261055604484	130	0	['RELA', 'FOS']	0
DU145_TNF_PD0325901	TTK	0.0801815986505631	131	0	['CDK2', 'HSP90AA1', 'E2F4']	0
DU145_TNF_PD0325901	PRKCI	0.0820072778354203	132	0	['DDB1', 'SP1']	0
DU145_TNF_PD0325901	CHEK2	0.0848440425596966	133	0	['RB1', 'PML']	0
DU145_TNF_PD0325901	FGR	0.0906058353513986	134	0	['HSP90AA1', 'CBL']	0
DU145_TNF_PD0325901	RSK-2	0.0914154048990977	135	0	['FOS']	0
DU145_TNF_PD0325901	RIPK3	0.0948051877756969	136	0	['RUVBL2', 'HSP90AA1', 'TUBB']	0
DU145_TNF_PD0325901	MTOR	0.0967060779412317	137	0	['MYC', 'JUN', 'TAF3']	0
DU145_TNF_PD0325901	CAMKIIBETA	0.099457272768455	138	0	['FOS', 'PPARGC1A']	0
DU145_TNF_PD0325901	PKC-Z	0.100090050134169	139	0	['RELA']	0
DU145_TNF_PD0325901	CAMKIV	0.100090050134169	140	0	['RELA']	0
DU145_TNF_PD0325901	ABL	0.108540801787446	141	0	['CBL', 'CDK2']	0
DU145_TNF_PD0325901	JNK3	0.108682940280261	142	0	['JUN']	0
DU145_TNF_PD0325901	TRKB	0.117194835801894	143	0	['FOS']	0
DU145_TNF_PD0325901	ADRBK1	0.117194835801894	144	0	['MAPK3']	0
DU145_TNF_PD0325901	AKT2	0.117836581953389	145	0	['HIST1H3A', 'PPARGC1A']	0
DU145_TNF_PD0325901	TGFBR1	0.117836581953389	146	0	['SMAD2', 'STAT1']	0
DU145_TNF_PD0325901	CAMK2A	0.122780603678181	147	0	['CCND1', 'MYC', 'SMAD2']	0
DU145_TNF_PD0325901	PLK1	0.13243600725429	148	0	['HNRNPU', 'MYC', 'CCNT1', 'YY1', 'PIN1']	0
DU145_TNF_PD0325901	SRM	0.142252054957737	149	0	['RUVBL2']	0
DU145_TNF_PD0325901	RPS6KB1	0.143521817192057	150	0	['PPARGC1A', 'CDKN2A']	0
DU145_TNF_PD0325901	TAF1	0.150447437978454	151	0	['TAF7']	0
DU145_TNF_PD0325901	SRPK3	0.166607036308122	152	0	['SIRT2']	0
DU145_TNF_PD0325901	PTK7	0.166607036308122	153	0	['DDB1']	0
DU145_TNF_PD0325901	BARK1	0.173656196329045	154	0	['MAPK3', 'PIN1']	0
DU145_TNF_PD0325901	TIE1	0.174572684052792	155	0	['MAPK11']	0
DU145_TNF_PD0325901	MINK1	0.174572684052792	156	0	['SMAD2']	0
DU145_TNF_PD0325901	CDK20	0.182463174841088	157	0	['CDK2']	0
DU145_TNF_PD0325901	CDK18	0.182463174841088	158	0	['SIRT2']	0
DU145_TNF_PD0325901	DMPK	0.182463174841088	159	0	['SP1']	0
DU145_TNF_PD0325901	PKN3	0.182463174841088	160	0	['GATA2']	0
DU145_TNF_PD0325901	PKMYT1	0.182463174841088	161	0	['SMARCA4']	0
DU145_TNF_PD0325901	PKA-A	0.182463174841088	162	0	['RELA']	0
DU145_TNF_PD0325901	NTRK3	0.182463174841088	163	0	['FOS']	0
DU145_TNF_PD0325901	PRKCE	0.183923768154897	164	0	['ATF2', 'MAPK3']	0
DU145_TNF_PD0325901	PIM3	0.190279208559287	165	0	['PML']	0
DU145_TNF_PD0325901	MAP3K4	0.190279208559287	166	0	['TRRAP']	0
DU145_TNF_PD0325901	TLK2	0.190279208559287	167	0	['ASF1A']	0
DU145_TNF_PD0325901	GSG2	0.190279208559287	168	0	['HIST1H3A']	0
DU145_TNF_PD0325901	PNCK	0.190279208559287	169	0	['HSP90AA1']	0
DU145_TNF_PD0325901	MAPK15	0.190279208559287	170	0	['JUN']	0
DU145_TNF_PD0325901	AURKA	0.194279341251389	171	0	['HIST1H3A', 'PIN1']	0
DU145_TNF_PD0325901	HIPK1	0.198021478634607	172	0	['MYB']	0
DU145_TNF_PD0325901	MAP3K6	0.198021478634607	173	0	['MAPK8']	0
DU145_TNF_PD0325901	TLK1	0.198021478634607	174	0	['HIST1H3A']	0
DU145_TNF_PD0325901	MAP4K4	0.198021478634607	175	0	['SMARCA4']	0
DU145_TNF_PD0325901	MAPK6	0.198021478634607	176	0	['DDB1']	0
DU145_TNF_PD0325901	CDK16	0.20569067214717	177	0	['SMARCA4']	0
DU145_TNF_PD0325901	FRK	0.20569067214717	178	0	['FOS']	0
DU145_TNF_PD0325901	CSNK1G1	0.20569067214717	179	0	['RELA']	0
DU145_TNF_PD0325901	MAP3K11	0.20569067214717	180	0	['PIN1']	0
DU145_TNF_PD0325901	DYRK3	0.20569067214717	181	0	['SIRT1']	0
DU145_TNF_PD0325901	AURKC	0.20569067214717	182	0	['HIST1H3A']	0
DU145_TNF_PD0325901	CAMK2G	0.20569067214717	183	0	['STAT1']	0
DU145_TNF_PD0325901	YES	0.213287469841005	184	0	['CBL']	0
DU145_TNF_PD0325901	MYLK	0.220812546219033	185	0	['MAPK3']	0
DU145_TNF_PD0325901	PIM2	0.220812546219033	186	0	['MYC']	0
DU145_TNF_PD0325901	EPHB6	0.220812546219033	187	0	['CBL']	0
DU145_TNF_PD0325901	EPHB3	0.220812546219033	188	0	['SMARCA4']	0
DU145_TNF_PD0325901	EPHA8	0.220812546219033	189	0	['SMARCA4']	0
DU145_TNF_PD0325901	ICK	0.220812546219033	190	0	['SIRT2']	0
DU145_TNF_PD0325901	MARK3	0.220812546219033	191	0	['DDB1']	0
DU145_TNF_PD0325901	RPS6KA2	0.228266569566769	192	0	['MAPK3']	0
DU145_TNF_PD0325901	MKNK1	0.228266569566769	193	0	['MAPK3']	0
DU145_TNF_PD0325901	ACVR1	0.235650202043316	194	0	['STAT1']	0
DU145_TNF_PD0325901	FGFR3	0.235650202043316	195	0	['STAT1']	0
DU145_TNF_PD0325901	PKBGAMMA	0.242964099696585	196	0	['RELA']	0
DU145_TNF_PD0325901	TNK2	0.242964099696585	197	0	['HIST1H4A']	0
DU145_TNF_PD0325901	JAK3	0.250208912561711	198	0	['STAT1']	0
DU145_TNF_PD0325901	DYRK1B	0.250208912561711	199	0	['CCND1']	0
DU145_TNF_PD0325901	BMX	0.250208912561711	200	0	['PIM1']	0
DU145_TNF_PD0325901	LKB1	0.250208912561711	201	0	['PPARGC1A']	0
DU145_TNF_PD0325901	EPHA1	0.250208912561711	202	0	['CBL']	0
DU145_TNF_PD0325901	CAMK4	0.250208912561711	203	0	['RELA']	0
DU145_TNF_PD0325901	STK3	0.250208912561711	204	0	['HIST1H3A']	0
DU145_TNF_PD0325901	GRK2	0.250208912561711	205	0	['SMAD2']	0
DU145_TNF_PD0325901	EPHA3	0.257385284689458	206	0	['CBL']	0
DU145_TNF_PD0325901	CAMK2D	0.257385284689458	207	0	['SMAD4']	0
DU145_TNF_PD0325901	PKN1	0.264493854186449	208	0	['HIST1H3A']	0
DU145_TNF_PD0325901	NEK6	0.264493854186449	209	0	['RBL2']	0
DU145_TNF_PD0325901	MAPKAPK5	0.271535253321825	210	0	['MAPK11']	0
DU145_TNF_PD0325901	PRKAA1	0.275314294745561	211	0	['RB1', 'SIRT2']	0
DU145_TNF_PD0325901	STK4	0.278510108517466	212	0	['H2AFX']	0
DU145_TNF_PD0325901	BMPR1B	0.278510108517466	213	0	['SMAD2']	0
DU145_TNF_PD0325901	ZAP70	0.278510108517466	214	0	['MAPK11']	0
DU145_TNF_PD0325901	EPHA4	0.285419040451517	215	0	['CBL']	0
DU145_TNF_PD0325901	MAP3K5	0.292262664065304	216	0	['MAPK8']	0
DU145_TNF_PD0325901	PKG1CGKI	0.299041588672406	217	0	['SP1']	0
DU145_TNF_PD0325901	PKAALPHA	0.300115905020292	218	0	['FOS', 'RELA']	0
DU145_TNF_PD0325901	ITK	0.30575641793888	219	0	['CBL']	0
DU145_TNF_PD0325901	PAK1	0.317759519281003	220	0	['CCND1', 'HIST1H3A']	0
DU145_TNF_PD0325901	BLK	0.318996177479663	221	0	['CBL']	0
DU145_TNF_PD0325901	STK11	0.325522287544177	222	0	['SMAD4']	0
DU145_TNF_PD0325901	SLK	0.325522287544177	223	0	['CBL']	0
DU145_TNF_PD0325901	MAP2K7	0.325522287544177	224	0	['MAPK8']	0
DU145_TNF_PD0325901	PRKAA2	0.325522287544177	225	0	['PPARGC1A']	0
DU145_TNF_PD0325901	HCK	0.325522287544177	226	0	['SPI1']	0
DU145_TNF_PD0325901	KIT	0.325522287544177	227	0	['CBL']	0
DU145_TNF_PD0325901	ABL2	0.331986661935486	228	0	['CEBPB']	0
DU145_TNF_PD0325901	EPHA2	0.338389877050801	229	0	['CBL']	0
DU145_TNF_PD0325901	MET	0.344732503971114	230	0	['CBL']	0
DU145_TNF_PD0325901	MAP2K6	0.351015108536684	231	0	['MAPK11']	0
DU145_TNF_PD0325901	CSNK1D	0.35723825133358	232	0	['HIF1A']	0
DU145_TNF_PD0325901	PKCALPHA	0.363107125351037	233	0	['MYC', 'BCL2']	0
DU145_TNF_PD0325901	PAK3	0.363402487796071	234	0	['CCND1']	0
DU145_TNF_PD0325901	PRKCG	0.369508368273855	235	0	['HSP90AA1']	0
DU145_TNF_PD0325901	PKBBETA	0.369508368273855	236	0	['RELA']	0
DU145_TNF_PD0325901	KDR	0.387481301072746	237	0	['CBL']	0
DU145_TNF_PD0325901	MAP2K4	0.393359159970392	238	0	['MAPK8']	0
DU145_TNF_PD0325901	IGF1R	0.410660736638147	239	0	['FOS']	0
DU145_TNF_PD0325901	PKAGAMMA	0.432973961876332	240	0	['RELA']	0
DU145_TNF_PD0325901	CAMKIIALPHA	0.443815779060253	241	0	['CEBPB']	0
DU145_TNF_PD0325901	SGK1	0.470033259210619	242	0	['MAPK1']	0
DU145_TNF_PD0325901	PDHK1	0.495030196416374	243	0	['HSP90AA1']	0
DU145_TNF_PD0325901	SYK	0.49988810182149	244	0	['CBL']	0
DU145_TNF_PD0325901	ROCK1	0.504699874424685	245	0	['HIST1H3A']	0
DU145_TNF_PD0325901	PRKD1	0.50946594661509	246	0	['JUN']	0
DU145_TNF_PD0325901	TYK2	0.50946594661509	247	0	['CBL']	0
DU145_TNF_PD0325901	AURORAB	0.528081739763971	248	0	['RB1']	0
DU145_TNF_PD0325901	CSNK1A1	0.545999892656062	249	0	['RELA']	0
DU145_TNF_PhthalazinonePyrazole	CSNK2A1	1.60306940732537e-17	0	0	['ATF2', 'SPI1', 'CSNK2A1', 'PPARGC1A', 'JUN', 'NELFE', 'FOS', 'SIRT1', 'YY1', 'PIM1', 'MSH2', 'MAX', 'PIN1', 'RELA', 'CCND1', 'VDR', 'VHL', 'TAF7', 'RB1', 'TRRAP', 'MYC', 'MYB', 'PRKDC', 'HIF1A', 'NCOR1', 'RPL11', 'CDKN2A', 'CUL3', 'CUL2', 'CDK2', 'BCL2', 'CEBPB', 'HDAC2', 'HDAC3', 'KLF4', 'PML', 'TUBB', 'SMAD4', 'SMAD3', 'USP37', 'H2AFX', 'RBL2', 'RBL1', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	MAPK14	2.60159593554895e-16	1	0	['ATF2', 'PPARGC1A', 'JUN', 'NELFE', 'FOS', 'YY1', 'PIM1', 'MSH2', 'SP1', 'RELA', 'CCND1', 'VHL', 'RB1', 'TRRAP', 'HNRNPU', 'MYC', 'MYB', 'PRKDC', 'HIF1A', 'NCOR1', 'CDKN2A', 'CDK2', 'BCL2', 'CEBPA', 'CEBPB', 'KLF4', 'KAT5', 'HIST1H3A', 'TUBB', 'SMAD4', 'SMAD3', 'USP37', 'RBL2', 'MAPK8', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	CDK1	6.0186400421988e-16	2	0	['ATF2', 'CSNK2A1', 'GATA2', 'PPARGC1A', 'JUN', 'NELFE', 'FOS', 'SIRT1', 'SIRT2', 'CCNT1', 'PIM1', 'MSH2', 'SP1', 'E2F4', 'RELA', 'CCND1', 'VHL', 'TAF1', 'RB1', 'TRRAP', 'HNRNPU', 'MYC', 'MYB', 'PRKDC', 'HIF1A', 'NCOR1', 'CDKN2A', 'CDK2', 'BCL2', 'CEBPA', 'CEBPB', 'HDAC2', 'KLF4', 'PML', 'KAT5', 'TUBB', 'SMAD4', 'SMAD3', 'H2AFX', 'RBL2', 'RBL1', 'MAPK8', 'MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	CDK4	1.73531500619636e-15	3	0	['RB1', 'ATF2', 'TRRAP', 'CCND1', 'MYC', 'MYB', 'MAX', 'SMAD2', 'JUN', 'SMAD3', 'SP1', 'CDK2', 'BCL2', 'RBL2', 'RBL1', 'CEBPA', 'CEBPB', 'CDKN2A']	0
DU145_TNF_PhthalazinonePyrazole	MAPK1	1.19800391292046e-12	4	0	['RB1', 'ATF2', 'MYC', 'MYB', 'CSNK2A1', 'HIF1A', 'JUN', 'FOS', 'CDKN2A', 'PIM1', 'SP1', 'CDK2', 'BCL2', 'CEBPA', 'CEBPB', 'KLF4', 'PML', 'HIST1H3A', 'TUBB', 'RELA', 'CCND1', 'SMAD2', 'SMAD4', 'SMAD3', 'RBL2', 'MAPK8', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	ERK1	5.64243603702514e-11	5	0	['ATF2', 'KAT5', 'MYC', 'PRKCD', 'HIF1A', 'SMAD2', 'JUN', 'SMAD4', 'SMAD3', 'SP1', 'BCL2', 'FOS', 'CEBPB', 'RELA', 'MAPK8']	0
DU145_TNF_PhthalazinonePyrazole	MAPK3	7.95415217051024e-11	6	0	['ATF2', 'MYC', 'MYB', 'JUN', 'FOS', 'CCND1', 'SMAD2', 'SMAD4', 'SMAD3', 'SP1', 'CDK2', 'BCL2', 'CEBPA', 'CEBPB', 'MAPK8', 'E2F4', 'MAPK3', 'KLF4', 'PML']	0
DU145_TNF_PhthalazinonePyrazole	HIPK2	8.04474031875715e-11	7	0	['MYC', 'MYB', 'CTBP1', 'PRKDC', 'HIF1A', 'SMAD2', 'SMAD3', 'BCL2', 'SIRT1', 'NCOR1', 'CEBPB', 'RELA', 'MAPK8', 'PML']	0
DU145_TNF_PhthalazinonePyrazole	JNK1	8.09005747018992e-11	8	0	['ATF2', 'MYC', 'FOS', 'SIRT1', 'HIF1A', 'RELA', 'MAPK8', 'SMAD2', 'JUN', 'SMAD3', 'SP1', 'BCL2']	0
DU145_TNF_PhthalazinonePyrazole	MAPK8	6.19785148399364e-10	9	0	['ATF2', 'MYC', 'MYB', 'CTBP1', 'JUN', 'TUBB', 'FOS', 'SIRT1', 'CDKN2A', 'CCND1', 'SP1', 'BCL2', 'H2AFX', 'RBL2', 'MAPK1', 'KLF4']	0
DU145_TNF_PhthalazinonePyrazole	GSK3B	7.79100181420724e-10	10	0	['ATF2', 'GATA2', 'JUN', 'FOS', 'MSH2', 'SP1', 'TRIM24', 'RELA', 'NCOR1', 'CDKN2A', 'BCL2', 'CEBPA', 'CEBPB', 'PML', 'KAT5', 'TUBB', 'RBL2', 'RBL1', 'MAPK8', 'MAPK1', 'SIRT1', 'CCNT1', 'PIM1', 'MNT', 'CCND1', 'VHL', 'TAF3', 'TAF1', 'RB1', 'TRRAP', 'MYC', 'MYB', 'HIF1A', 'RPL11', 'CDK2', 'KLF4', 'SMAD2', 'SMAD4', 'SMAD3', 'USP37']	0
DU145_TNF_PhthalazinonePyrazole	AKT1	1.02834451358474e-09	11	0	['TRRAP', 'MYC', 'CSNK2A1', 'GATA2', 'HIST1H3A', 'PPARGC1A', 'JUN', 'FOS', 'NCOR1', 'CDKN2A', 'GTF2F1', 'PIAS2', 'SMAD4', 'SMAD3', 'SP1', 'CDK2', 'BCL2', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	CDK2	1.76298470925041e-09	12	0	['ATF2', 'JUN', 'FOS', 'MSH2', 'SP1', 'E2F4', 'HNRNPU', 'PRKDC', 'CDKN2A', 'BCL2', 'CEBPB', 'HDAC2', 'PML', 'KAT5', 'TUBB', 'H2AFX', 'RBL2', 'RBL1', 'MAPK8', 'MAPK1', 'NELFE', 'SIRT2', 'CCNT1', 'YY1', 'RUVBL2', 'PIM1', 'MNT', 'CCND1', 'SNIP1', 'VHL', 'TAF4', 'TAF1', 'RB1', 'MYC', 'MYB', 'HIF1A', 'RPL11', 'CDK9', 'CDK2', 'SMAD2', 'SMAD4', 'SMAD3', 'USP37']	0
DU145_TNF_PhthalazinonePyrazole	JNK2	1.84978090096573e-09	13	0	['RB1', 'ATF2', 'PRKDC', 'RELA', 'MYC', 'SMAD2', 'JUN', 'FOS']	0
DU145_TNF_PhthalazinonePyrazole	ERK2	3.56397140908151e-09	14	0	['RB1', 'ATF2', 'MYC', 'MYB', 'SMAD2', 'JUN', 'SMAD4', 'SMAD3', 'SP1', 'BCL2', 'FOS', 'CEBPB', 'RELA']	0
DU145_TNF_PhthalazinonePyrazole	CK2ALPHA	8.18028007974414e-09	15	0	['RB1', 'ATF2', 'SPI1', 'MYC', 'MYB', 'JUN', 'RELA', 'YY1', 'MAX', 'VDR', 'SP1', 'HDAC2', 'HDAC3', 'PML', 'TAF1']	0
DU145_TNF_PhthalazinonePyrazole	DNAPK	9.90925482409618e-09	16	0	['TRRAP', 'KAT5', 'PRKCD', 'PRKDC', 'SMAD2', 'JUN', 'SMAD4', 'SP1', 'H2AFX', 'RELA', 'MAPK8']	0
DU145_TNF_PhthalazinonePyrazole	ABL1	7.56084447483818e-08	17	0	['RB1', 'SPI1', 'CCND1', 'KAT5', 'MYC', 'PRKCD', 'JUN', 'BCL2', 'FOS', 'DDB1', 'CEBPB', 'HDAC2']	0
DU145_TNF_PhthalazinonePyrazole	RPS6KA3	5.78735208620574e-07	18	0	['TRRAP', 'MYC', 'MYB', 'PRKDC', 'HIST1H3A', 'JUN', 'TUBB', 'FOS', 'CDKN2A', 'CCND1', 'SMAD3', 'BCL2', 'RBL2', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	ATM	5.79302385931525e-07	19	0	['RB1', 'ATF2', 'HNRNPU', 'KAT5', 'PRKDC', 'HIF1A', 'MSH2', 'SP1', 'CDK2', 'H2AFX', 'RBL2', 'RBL1', 'VHL']	0
DU145_TNF_PhthalazinonePyrazole	RAF1	6.0415363807924e-07	20	0	['RB1', 'MYC', 'MYB', 'PRKCD', 'BCL2', 'PIN1', 'FOS', 'RBL2', 'MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	CSNK2A2	1.07061775754939e-06	21	0	['TRRAP', 'CCND1', 'MYC', 'JUN', 'CDK2', 'BCL2', 'NELFE', 'TUBB', 'FOS', 'RPL11']	0
DU145_TNF_PhthalazinonePyrazole	CDC2	2.93665386969208e-06	22	0	['RB1', 'KAT5', 'MYC', 'CSNK2A1', 'PRKDC', 'JUN', 'FOS', 'NCOR1', 'RELA', 'CCND1', 'BCL2', 'RBL2', 'RBL1']	0
DU145_TNF_PhthalazinonePyrazole	CK2-A	4.918790967339e-06	23	0	['SPI1', 'MYB', 'HDAC2', 'MAX', 'RELA', 'JUN', 'VDR']	0
DU145_TNF_PhthalazinonePyrazole	PRKCA	8.7989644104522e-06	24	0	['ATF2', 'SPI1', 'JUN', 'FOS', 'PIM1', 'RELA', 'MNT', 'CCND1', 'VDR', 'RB1', 'MYC', 'MYB', 'NCOR1', 'CDKN2A', 'CDK9', 'BCL2', 'CEBPB', 'KLF4', 'HIST1H3A', 'TUBB', 'SMAD3', 'RBL2', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	GSK3BETA	1.19653664313913e-05	25	0	['CCND1', 'MYC', 'PPARGC1A', 'JUN', 'SMAD3', 'BCL2', 'PIN1', 'RBL2', 'CEBPB']	0
DU145_TNF_PhthalazinonePyrazole	PRKACA	2.07748146203146e-05	26	0	['SPI1', 'PPARGC1A', 'JUN', 'FOS', 'DDB1', 'PIN1', 'RELA', 'CCND1', 'VDR', 'RB1', 'MYC', 'MYB', 'HIF1A', 'NCOR1', 'CDKN2A', 'BCL2', 'CEBPB', 'HDAC7', 'KLF4', 'TUBB', 'SMAD4', 'SMAD3', 'RBL2', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	MAPK11	2.35047815497698e-05	27	0	['ATF2', 'PPARGC1A', 'JUN', 'BCL2', 'FOS', 'CEBPB', 'PML', 'MAPK11']	0
DU145_TNF_PhthalazinonePyrazole	SRC	3.24437898879758e-05	28	0	['RB1', 'SPI1', 'MYC', 'MYB', 'PRKCD', 'JUN', 'FOS', 'BCL2', 'CEBPB', 'E2F4', 'KLF4', 'TUBB', 'CCND1', 'SMAD3', 'MAPK1']	0
DU145_TNF_PhthalazinonePyrazole	MAP3K7	4.94682904720553e-05	29	0	['HNRNPU', 'RUVBL2', 'SMAD3', 'HIST1H4A', 'TUBB', 'HDAC7', 'E2F4']	0
DU145_TNF_PhthalazinonePyrazole	PRKCD	7.61845314014208e-05	30	0	['PRKCD', 'PRKDC', 'HIST1H3A', 'JUN', 'FOS', 'MAPK8', 'MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	MAP2K1	7.94179844125773e-05	31	0	['CCND1', 'MYC', 'FOS', 'MAPK8', 'MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	PRKDC	9.86426869789862e-05	32	0	['TRRAP', 'HNRNPU', 'MYC', 'PRKDC', 'H2AFX', 'RELA', 'MAPK8']	0
DU145_TNF_PhthalazinonePyrazole	MAP2K3	0.000122608541701908	33	0	['MAPK3', 'SMAD2', 'SMAD4', 'SMAD3', 'MAPK11']	0
DU145_TNF_PhthalazinonePyrazole	ATR	0.000181933639760244	34	0	['MSH2', 'PRKDC', 'CDK9', 'SP1', 'H2AFX', 'CDKN2A', 'PML']	0
DU145_TNF_PhthalazinonePyrazole	GSK-3-B	0.000202898385158551	35	0	['CEBPB', 'RELA', 'CCND1', 'MYC']	0
DU145_TNF_PhthalazinonePyrazole	MAPK10	0.000221853330128207	36	0	['MYC', 'FOS', 'JUN', 'CDKN2A', 'BCL2']	0
DU145_TNF_PhthalazinonePyrazole	MAPK9	0.00023726376104219	37	0	['ATF2', 'CCND1', 'MYC', 'H2AFX', 'FOS', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	CDK9	0.000399309085084873	38	0	['RB1', 'CCNT1', 'SMAD3', 'CDK9']	0
DU145_TNF_PhthalazinonePyrazole	TGFBR2	0.000710078344869151	39	0	['MYC', 'SMAD2', 'SMAD3', 'PML', 'SP1']	0
DU145_TNF_PhthalazinonePyrazole	CHEK1	0.0010867413907828	40	0	['RB1', 'MYC', 'HIST1H3A', 'NELFE', 'TUBB', 'FOS', 'H2AFX', 'E2F4']	0
DU145_TNF_PhthalazinonePyrazole	RPS6KA1	0.00111294580802754	41	0	['FOS', 'CEBPB', 'MAPK1', 'MAPK3', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	PKCEPSILON	0.00117318352650179	42	0	['PRKCD', 'MAPK1', 'MAPK3', 'SP1', 'BCL2']	0
DU145_TNF_PhthalazinonePyrazole	PRKCZ	0.00130087102110094	43	0	['RELA', 'MAPK1', 'MAPK3', 'SP1', 'PIN1']	0
DU145_TNF_PhthalazinonePyrazole	CHUK	0.00136843684837383	44	0	['CCND1', 'MYC', 'TUBB', 'NCOR1', 'RELA']	0
DU145_TNF_PhthalazinonePyrazole	GSK3A	0.00152942274093651	45	0	['CCND1', 'MYC', 'CEBPA', 'CEBPB']	0
DU145_TNF_PhthalazinonePyrazole	PKCTHETA	0.00163788714185536	46	0	['PRKCD', 'MAPK8', 'MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	IKK-A	0.00173532379256165	47	0	['CCND1', 'RELA']	0
DU145_TNF_PhthalazinonePyrazole	IKBKB	0.00174583633949053	48	0	['HNRNPU', 'TUBB', 'FOS', 'RELA', 'CDKN2A']	0
DU145_TNF_PhthalazinonePyrazole	PBK	0.00191913876039614	49	0	['HIST1H3A', 'E2F4', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	VRK1	0.00236575123359961	50	0	['ATF2', 'HIST1H3A', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	MELK	0.00261118841727889	51	0	['SMAD2', 'SMAD4', 'SMAD3']	0
DU145_TNF_PhthalazinonePyrazole	RSK3	0.00293920454793317	52	0	['MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	CSNK1E	0.00303215251446844	53	0	['CCND1', 'MYC', 'TUBB', 'CDKN2A']	0
DU145_TNF_PhthalazinonePyrazole	PKD1	0.00303215251446844	54	0	['MYB', 'HDAC7', 'MAPK8', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	CDK6	0.00314789632247355	55	0	['RB1', 'CEBPA', 'RBL2']	0
DU145_TNF_PhthalazinonePyrazole	CK2A2	0.0032053454853579	56	0	['MYC', 'HDAC2', 'RELA', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	AURKB	0.00359951655726078	57	0	['RB1', 'YY1', 'PRKDC', 'HIST1H3A', 'PIN1', 'NELFE']	0
DU145_TNF_PhthalazinonePyrazole	DNA-PK	0.00365195589452921	58	0	['JUN', 'PRKDC']	0
DU145_TNF_PhthalazinonePyrazole	CDK3	0.00374766947906618	59	0	['RB1', 'JUN', 'CDK2']	0
DU145_TNF_PhthalazinonePyrazole	LYN	0.00394395873223727	60	0	['SPI1', 'YY1', 'CCND1', 'MYC', 'CSNK2A1', 'PRKCD']	0
DU145_TNF_PhthalazinonePyrazole	PKBALPHA	0.00439533492863963	61	0	['MYC', 'CTBP1', 'PRKDC', 'PPARGC1A', 'RELA', 'SMAD2', 'SMAD3']	0
DU145_TNF_PhthalazinonePyrazole	RET	0.00594628922684979	62	0	['MAPK8', 'MAPK1', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	CDK7	0.00610405294443767	63	0	['GTF2F1', 'CDK9', 'CDK2', 'TAF3']	0
DU145_TNF_PhthalazinonePyrazole	PAK2	0.0063808173414688	64	0	['MYC', 'SMAD2', 'JUN', 'HIST1H4A']	0
DU145_TNF_PhthalazinonePyrazole	PLK3	0.00681835612934085	65	0	['ATF2', 'HIF1A', 'JUN']	0
DU145_TNF_PhthalazinonePyrazole	BRD2	0.00720966353354154	66	0	['RB1', 'RBL2']	0
DU145_TNF_PhthalazinonePyrazole	ADRBK1	0.00720966353354154	67	0	['PRKCD', 'MAPK3']	0
DU145_TNF_PhthalazinonePyrazole	TBK1	0.00726089483767312	68	0	['RUVBL2', 'TUBB', 'RPL11', 'RELA']	0
